"Site","DateTime","Q"
"STRT",2021-05-09 21:15:00,NA
"STRT",2021-05-09 21:30:00,NA
"STRT",2021-05-09 21:45:00,NA
"STRT",2021-05-09 22:00:00,NA
"STRT",2021-05-09 22:15:00,NA
"STRT",2021-05-09 22:30:00,NA
"STRT",2021-05-09 22:45:00,NA
"STRT",2021-05-09 23:00:00,NA
"STRT",2021-05-09 23:15:00,NA
"STRT",2021-05-09 23:30:00,NA
"STRT",2021-05-09 23:45:00,NA
"STRT",2021-05-10 00:00:00,NA
"STRT",2021-05-10 00:15:00,NA
"STRT",2021-05-10 00:30:00,NA
"STRT",2021-05-10 00:45:00,NA
"STRT",2021-05-10 01:00:00,NA
"STRT",2021-05-10 01:15:00,NA
"STRT",2021-05-10 01:30:00,NA
"STRT",2021-05-10 01:45:00,NA
"STRT",2021-05-10 02:00:00,NA
"STRT",2021-05-10 02:15:00,NA
"STRT",2021-05-10 02:30:00,NA
"STRT",2021-05-10 02:45:00,NA
"STRT",2021-05-10 03:00:00,NA
"STRT",2021-05-10 03:15:00,NA
"STRT",2021-05-10 03:30:00,NA
"STRT",2021-05-10 03:45:00,NA
"STRT",2021-05-10 04:00:00,NA
"STRT",2021-05-10 04:15:00,NA
"STRT",2021-05-10 04:30:00,NA
"STRT",2021-05-10 04:45:00,NA
"STRT",2021-05-10 05:00:00,NA
"STRT",2021-05-10 05:15:00,NA
"STRT",2021-05-10 05:30:00,NA
"STRT",2021-05-10 05:45:00,NA
"STRT",2021-05-10 06:00:00,NA
"STRT",2021-05-10 06:15:00,NA
"STRT",2021-05-10 06:30:00,NA
"STRT",2021-05-10 06:45:00,NA
"STRT",2021-05-10 07:00:00,NA
"STRT",2021-05-10 07:15:00,NA
"STRT",2021-05-10 07:30:00,NA
"STRT",2021-05-10 07:45:00,NA
"STRT",2021-05-10 08:00:00,NA
"STRT",2021-05-10 08:15:00,NA
"STRT",2021-05-10 08:30:00,NA
"STRT",2021-05-10 08:45:00,NA
"STRT",2021-05-10 09:00:00,NA
"STRT",2021-05-10 09:15:00,NA
"STRT",2021-05-10 09:30:00,NA
"STRT",2021-05-10 09:45:00,NA
"STRT",2021-05-10 10:00:00,NA
"STRT",2021-05-10 10:15:00,NA
"STRT",2021-05-10 10:30:00,NA
"STRT",2021-05-10 10:45:00,NA
"STRT",2021-05-10 11:00:00,NA
"STRT",2021-05-10 11:15:00,NA
"STRT",2021-05-10 11:30:00,NA
"STRT",2021-05-10 11:45:00,NA
"STRT",2021-05-10 12:00:00,NA
"STRT",2021-05-10 12:15:00,NA
"STRT",2021-05-10 12:30:00,NA
"STRT",2021-05-10 12:45:00,NA
"STRT",2021-05-10 13:00:00,NA
"STRT",2021-05-10 13:15:00,NA
"STRT",2021-05-10 13:30:00,NA
"STRT",2021-05-10 13:45:00,NA
"STRT",2021-05-10 14:00:00,NA
"STRT",2021-05-10 14:15:00,NA
"STRT",2021-05-10 14:30:00,NA
"STRT",2021-05-10 14:45:00,NA
"STRT",2021-05-10 15:00:00,NA
"STRT",2021-05-10 15:15:00,NA
"STRT",2021-05-10 15:30:00,NA
"STRT",2021-05-10 15:45:00,NA
"STRT",2021-05-10 16:00:00,NA
"STRT",2021-05-10 16:15:00,NA
"STRT",2021-05-10 16:30:00,NA
"STRT",2021-05-10 16:45:00,NA
"STRT",2021-05-10 17:00:00,NA
"STRT",2021-05-10 17:15:00,NA
"STRT",2021-05-10 17:30:00,NA
"STRT",2021-05-10 17:45:00,NA
"STRT",2021-05-10 18:00:00,NA
"STRT",2021-05-10 18:15:00,NA
"STRT",2021-05-10 18:30:00,NA
"STRT",2021-05-10 18:45:00,NA
"STRT",2021-05-10 19:00:00,NA
"STRT",2021-05-10 19:15:00,NA
"STRT",2021-05-10 19:30:00,NA
"STRT",2021-05-10 19:45:00,NA
"STRT",2021-05-10 20:00:00,NA
"STRT",2021-05-10 20:15:00,NA
"STRT",2021-05-10 20:30:00,NA
"STRT",2021-05-10 20:45:00,NA
"STRT",2021-05-10 21:00:00,NA
"STRT",2021-05-10 21:15:00,NA
"STRT",2021-05-10 21:30:00,NA
"STRT",2021-05-10 21:45:00,NA
"STRT",2021-05-10 22:00:00,NA
"STRT",2021-05-10 22:15:00,NA
"STRT",2021-05-10 22:30:00,NA
"STRT",2021-05-10 22:45:00,NA
"STRT",2021-05-10 23:00:00,NA
"STRT",2021-05-10 23:15:00,NA
"STRT",2021-05-10 23:30:00,NA
"STRT",2021-05-10 23:45:00,NA
"STRT",2021-05-11 00:00:00,NA
"STRT",2021-05-11 00:15:00,NA
"STRT",2021-05-11 00:30:00,NA
"STRT",2021-05-11 00:45:00,NA
"STRT",2021-05-11 01:00:00,NA
"STRT",2021-05-11 01:15:00,NA
"STRT",2021-05-11 01:30:00,NA
"STRT",2021-05-11 01:45:00,NA
"STRT",2021-05-11 02:00:00,NA
"STRT",2021-05-11 02:15:00,NA
"STRT",2021-05-11 02:30:00,NA
"STRT",2021-05-11 02:45:00,NA
"STRT",2021-05-11 03:00:00,NA
"STRT",2021-05-11 03:15:00,NA
"STRT",2021-05-11 03:30:00,NA
"STRT",2021-05-11 03:45:00,NA
"STRT",2021-05-11 04:00:00,NA
"STRT",2021-05-11 04:15:00,NA
"STRT",2021-05-11 04:30:00,NA
"STRT",2021-05-11 04:45:00,NA
"STRT",2021-05-11 05:00:00,NA
"STRT",2021-05-11 05:15:00,NA
"STRT",2021-05-11 05:30:00,NA
"STRT",2021-05-11 05:45:00,NA
"STRT",2021-05-11 06:00:00,NA
"STRT",2021-05-11 06:15:00,NA
"STRT",2021-05-11 06:30:00,NA
"STRT",2021-05-11 06:45:00,NA
"STRT",2021-05-11 07:00:00,NA
"STRT",2021-05-11 07:15:00,NA
"STRT",2021-05-11 07:30:00,NA
"STRT",2021-05-11 07:45:00,NA
"STRT",2021-05-11 08:00:00,NA
"STRT",2021-05-11 08:15:00,NA
"STRT",2021-05-11 08:30:00,NA
"STRT",2021-05-11 08:45:00,NA
"STRT",2021-05-11 09:00:00,NA
"STRT",2021-05-11 09:15:00,NA
"STRT",2021-05-11 09:30:00,NA
"STRT",2021-05-11 09:45:00,NA
"STRT",2021-05-11 10:00:00,NA
"STRT",2021-05-11 10:15:00,NA
"STRT",2021-05-11 10:30:00,NA
"STRT",2021-05-11 10:45:00,NA
"STRT",2021-05-11 11:00:00,NA
"STRT",2021-05-11 11:15:00,NA
"STRT",2021-05-11 11:30:00,NA
"STRT",2021-05-11 11:45:00,NA
"STRT",2021-05-11 12:00:00,NA
"STRT",2021-05-11 12:15:00,NA
"STRT",2021-05-11 12:30:00,NA
"STRT",2021-05-11 12:45:00,NA
"STRT",2021-05-11 13:00:00,NA
"STRT",2021-05-11 13:15:00,NA
"STRT",2021-05-11 13:30:00,NA
"STRT",2021-05-11 13:45:00,NA
"STRT",2021-05-11 14:00:00,NA
"STRT",2021-05-11 14:15:00,NA
"STRT",2021-05-11 14:30:00,NA
"STRT",2021-05-11 14:45:00,NA
"STRT",2021-05-11 15:00:00,NA
"STRT",2021-05-11 15:15:00,NA
"STRT",2021-05-11 15:30:00,NA
"STRT",2021-05-11 15:45:00,NA
"STRT",2021-05-11 16:00:00,NA
"STRT",2021-05-11 16:15:00,NA
"STRT",2021-05-11 16:30:00,NA
"STRT",2021-05-11 16:45:00,NA
"STRT",2021-05-11 17:00:00,NA
"STRT",2021-05-11 17:15:00,NA
"STRT",2021-05-11 17:30:00,NA
"STRT",2021-05-11 17:45:00,NA
"STRT",2021-05-11 18:00:00,NA
"STRT",2021-05-11 18:15:00,NA
"STRT",2021-05-11 18:30:00,NA
"STRT",2021-05-11 18:45:00,NA
"STRT",2021-05-11 19:00:00,NA
"STRT",2021-05-11 19:15:00,NA
"STRT",2021-05-11 19:30:00,NA
"STRT",2021-05-11 19:45:00,NA
"STRT",2021-05-11 20:00:00,NA
"STRT",2021-05-11 20:15:00,NA
"STRT",2021-05-11 20:30:00,NA
"STRT",2021-05-11 20:45:00,NA
"STRT",2021-05-11 21:00:00,NA
"STRT",2021-05-11 21:15:00,NA
"STRT",2021-05-11 21:30:00,NA
"STRT",2021-05-11 21:45:00,NA
"STRT",2021-05-11 22:00:00,NA
"STRT",2021-05-11 22:15:00,NA
"STRT",2021-05-11 22:30:00,NA
"STRT",2021-05-11 22:45:00,NA
"STRT",2021-05-11 23:00:00,NA
"STRT",2021-05-11 23:15:00,NA
"STRT",2021-05-11 23:30:00,NA
"STRT",2021-05-11 23:45:00,NA
"STRT",2021-05-12 00:00:00,NA
"STRT",2021-05-12 00:15:00,NA
"STRT",2021-05-12 00:30:00,NA
"STRT",2021-05-12 00:45:00,NA
"STRT",2021-05-12 01:00:00,NA
"STRT",2021-05-12 01:15:00,NA
"STRT",2021-05-12 01:30:00,NA
"STRT",2021-05-12 01:45:00,NA
"STRT",2021-05-12 02:00:00,NA
"STRT",2021-05-12 02:15:00,NA
"STRT",2021-05-12 02:30:00,NA
"STRT",2021-05-12 02:45:00,NA
"STRT",2021-05-12 03:00:00,NA
"STRT",2021-05-12 03:15:00,NA
"STRT",2021-05-12 03:30:00,NA
"STRT",2021-05-12 03:45:00,NA
"STRT",2021-05-12 04:00:00,NA
"STRT",2021-05-12 04:15:00,NA
"STRT",2021-05-12 04:30:00,NA
"STRT",2021-05-12 04:45:00,NA
"STRT",2021-05-12 05:00:00,NA
"STRT",2021-05-12 05:15:00,NA
"STRT",2021-05-12 05:30:00,NA
"STRT",2021-05-12 05:45:00,NA
"STRT",2021-05-12 06:00:00,NA
"STRT",2021-05-12 06:15:00,NA
"STRT",2021-05-12 06:30:00,NA
"STRT",2021-05-12 06:45:00,NA
"STRT",2021-05-12 07:00:00,NA
"STRT",2021-05-12 07:15:00,NA
"STRT",2021-05-12 07:30:00,NA
"STRT",2021-05-12 07:45:00,NA
"STRT",2021-05-12 08:00:00,NA
"STRT",2021-05-12 08:15:00,NA
"STRT",2021-05-12 08:30:00,NA
"STRT",2021-05-12 08:45:00,NA
"STRT",2021-05-12 09:00:00,NA
"STRT",2021-05-12 09:15:00,NA
"STRT",2021-05-12 09:30:00,NA
"STRT",2021-05-12 09:45:00,NA
"STRT",2021-05-12 10:00:00,NA
"STRT",2021-05-12 10:15:00,NA
"STRT",2021-05-12 10:30:00,NA
"STRT",2021-05-12 10:45:00,NA
"STRT",2021-05-12 11:00:00,NA
"STRT",2021-05-12 11:15:00,NA
"STRT",2021-05-12 11:30:00,NA
"STRT",2021-05-12 11:45:00,NA
"STRT",2021-05-12 12:00:00,NA
"STRT",2021-05-12 12:15:00,NA
"STRT",2021-05-12 12:30:00,NA
"STRT",2021-05-12 12:45:00,NA
"STRT",2021-05-12 13:00:00,NA
"STRT",2021-05-12 13:15:00,NA
"STRT",2021-05-12 13:30:00,NA
"STRT",2021-05-12 13:45:00,NA
"STRT",2021-05-12 14:00:00,NA
"STRT",2021-05-12 14:15:00,NA
"STRT",2021-05-12 14:30:00,NA
"STRT",2021-05-12 14:45:00,NA
"STRT",2021-05-12 15:00:00,NA
"STRT",2021-05-12 15:15:00,NA
"STRT",2021-05-12 15:30:00,NA
"STRT",2021-05-12 15:45:00,NA
"STRT",2021-05-12 16:00:00,NA
"STRT",2021-05-12 16:15:00,NA
"STRT",2021-05-12 16:30:00,NA
"STRT",2021-05-12 16:45:00,NA
"STRT",2021-05-12 17:00:00,NA
"STRT",2021-05-12 17:15:00,NA
"STRT",2021-05-12 17:30:00,NA
"STRT",2021-05-12 17:45:00,NA
"STRT",2021-05-12 18:00:00,NA
"STRT",2021-05-12 18:15:00,NA
"STRT",2021-05-12 18:30:00,NA
"STRT",2021-05-12 18:45:00,NA
"STRT",2021-05-12 19:00:00,NA
"STRT",2021-05-12 19:15:00,NA
"STRT",2021-05-12 19:30:00,NA
"STRT",2021-05-12 19:45:00,NA
"STRT",2021-05-12 20:00:00,NA
"STRT",2021-05-12 20:15:00,NA
"STRT",2021-05-12 20:30:00,NA
"STRT",2021-05-12 20:45:00,NA
"STRT",2021-05-12 21:00:00,NA
"STRT",2021-05-12 21:15:00,NA
"STRT",2021-05-12 21:30:00,NA
"STRT",2021-05-12 21:45:00,NA
"STRT",2021-05-12 22:00:00,NA
"STRT",2021-05-12 22:15:00,NA
"STRT",2021-05-12 22:30:00,NA
"STRT",2021-05-12 22:45:00,NA
"STRT",2021-05-12 23:00:00,NA
"STRT",2021-05-12 23:15:00,NA
"STRT",2021-05-12 23:30:00,NA
"STRT",2021-05-12 23:45:00,NA
"STRT",2021-05-13 00:00:00,NA
"STRT",2021-05-13 00:15:00,NA
"STRT",2021-05-13 00:30:00,NA
"STRT",2021-05-13 00:45:00,NA
"STRT",2021-05-13 01:00:00,NA
"STRT",2021-05-13 01:15:00,NA
"STRT",2021-05-13 01:30:00,NA
"STRT",2021-05-13 01:45:00,NA
"STRT",2021-05-13 02:00:00,NA
"STRT",2021-05-13 02:15:00,NA
"STRT",2021-05-13 02:30:00,NA
"STRT",2021-05-13 02:45:00,NA
"STRT",2021-05-13 03:00:00,NA
"STRT",2021-05-13 03:15:00,NA
"STRT",2021-05-13 03:30:00,NA
"STRT",2021-05-13 03:45:00,NA
"STRT",2021-05-13 04:00:00,NA
"STRT",2021-05-13 04:15:00,NA
"STRT",2021-05-13 04:30:00,NA
"STRT",2021-05-13 04:45:00,NA
"STRT",2021-05-13 05:00:00,NA
"STRT",2021-05-13 05:15:00,NA
"STRT",2021-05-13 05:30:00,NA
"STRT",2021-05-13 05:45:00,NA
"STRT",2021-05-13 06:00:00,NA
"STRT",2021-05-13 06:15:00,NA
"STRT",2021-05-13 06:30:00,NA
"STRT",2021-05-13 06:45:00,NA
"STRT",2021-05-13 07:00:00,NA
"STRT",2021-05-13 07:15:00,NA
"STRT",2021-05-13 07:30:00,NA
"STRT",2021-05-13 07:45:00,NA
"STRT",2021-05-13 08:00:00,NA
"STRT",2021-05-13 08:15:00,NA
"STRT",2021-05-13 08:30:00,NA
"STRT",2021-05-13 08:45:00,NA
"STRT",2021-05-13 09:00:00,NA
"STRT",2021-05-13 09:15:00,NA
"STRT",2021-05-13 09:30:00,NA
"STRT",2021-05-13 09:45:00,NA
"STRT",2021-05-13 10:00:00,NA
"STRT",2021-05-13 10:15:00,NA
"STRT",2021-05-13 10:30:00,NA
"STRT",2021-05-13 10:45:00,NA
"STRT",2021-05-13 11:00:00,NA
"STRT",2021-05-13 11:15:00,NA
"STRT",2021-05-13 11:30:00,NA
"STRT",2021-05-13 11:45:00,NA
"STRT",2021-05-13 12:00:00,NA
"STRT",2021-05-13 12:15:00,NA
"STRT",2021-05-13 12:30:00,NA
"STRT",2021-05-13 12:45:00,NA
"STRT",2021-05-13 13:00:00,NA
"STRT",2021-05-13 13:15:00,NA
"STRT",2021-05-13 13:30:00,NA
"STRT",2021-05-13 13:45:00,NA
"STRT",2021-05-13 14:00:00,NA
"STRT",2021-05-13 14:15:00,NA
"STRT",2021-05-13 14:30:00,NA
"STRT",2021-05-13 14:45:00,NA
"STRT",2021-05-13 15:00:00,NA
"STRT",2021-05-13 15:15:00,NA
"STRT",2021-05-13 15:30:00,NA
"STRT",2021-05-13 15:45:00,NA
"STRT",2021-05-13 16:00:00,NA
"STRT",2021-05-13 16:15:00,NA
"STRT",2021-05-13 16:30:00,NA
"STRT",2021-05-13 16:45:00,NA
"STRT",2021-05-13 17:00:00,NA
"STRT",2021-05-13 17:15:00,NA
"STRT",2021-05-13 17:30:00,NA
"STRT",2021-05-13 17:45:00,NA
"STRT",2021-05-13 18:00:00,NA
"STRT",2021-05-13 18:15:00,NA
"STRT",2021-05-13 18:30:00,NA
"STRT",2021-05-13 18:45:00,NA
"STRT",2021-05-13 19:00:00,NA
"STRT",2021-05-13 19:15:00,NA
"STRT",2021-05-13 19:30:00,NA
"STRT",2021-05-13 19:45:00,NA
"STRT",2021-05-13 20:00:00,NA
"STRT",2021-05-13 20:15:00,NA
"STRT",2021-05-13 20:30:00,NA
"STRT",2021-05-13 20:45:00,NA
"STRT",2021-05-13 21:00:00,NA
"STRT",2021-05-13 21:15:00,NA
"STRT",2021-05-13 21:30:00,NA
"STRT",2021-05-13 21:45:00,NA
"STRT",2021-05-13 22:00:00,NA
"STRT",2021-05-13 22:15:00,NA
"STRT",2021-05-13 22:30:00,NA
"STRT",2021-05-13 22:45:00,NA
"STRT",2021-05-13 23:00:00,NA
"STRT",2021-05-13 23:15:00,NA
"STRT",2021-05-13 23:30:00,NA
"STRT",2021-05-13 23:45:00,NA
"STRT",2021-05-14 00:00:00,NA
"STRT",2021-05-14 00:15:00,NA
"STRT",2021-05-14 00:30:00,NA
"STRT",2021-05-14 00:45:00,NA
"STRT",2021-05-14 01:00:00,NA
"STRT",2021-05-14 01:15:00,NA
"STRT",2021-05-14 01:30:00,NA
"STRT",2021-05-14 01:45:00,NA
"STRT",2021-05-14 02:00:00,NA
"STRT",2021-05-14 02:15:00,NA
"STRT",2021-05-14 02:30:00,NA
"STRT",2021-05-14 02:45:00,NA
"STRT",2021-05-14 03:00:00,NA
"STRT",2021-05-14 03:15:00,NA
"STRT",2021-05-14 03:30:00,NA
"STRT",2021-05-14 03:45:00,NA
"STRT",2021-05-14 04:00:00,NA
"STRT",2021-05-14 04:15:00,NA
"STRT",2021-05-14 04:30:00,NA
"STRT",2021-05-14 04:45:00,NA
"STRT",2021-05-14 05:00:00,NA
"STRT",2021-05-14 05:15:00,NA
"STRT",2021-05-14 05:30:00,NA
"STRT",2021-05-14 05:45:00,NA
"STRT",2021-05-14 06:00:00,NA
"STRT",2021-05-14 06:15:00,NA
"STRT",2021-05-14 06:30:00,NA
"STRT",2021-05-14 06:45:00,NA
"STRT",2021-05-14 07:00:00,NA
"STRT",2021-05-14 07:15:00,NA
"STRT",2021-05-14 07:30:00,NA
"STRT",2021-05-14 07:45:00,NA
"STRT",2021-05-14 08:00:00,NA
"STRT",2021-05-14 08:15:00,NA
"STRT",2021-05-14 08:30:00,NA
"STRT",2021-05-14 08:45:00,NA
"STRT",2021-05-14 09:00:00,NA
"STRT",2021-05-14 09:15:00,NA
"STRT",2021-05-14 09:30:00,NA
"STRT",2021-05-14 09:45:00,NA
"STRT",2021-05-14 10:00:00,NA
"STRT",2021-05-14 10:15:00,NA
"STRT",2021-05-14 10:30:00,NA
"STRT",2021-05-14 10:45:00,NA
"STRT",2021-05-14 11:00:00,NA
"STRT",2021-05-14 11:15:00,NA
"STRT",2021-05-14 11:30:00,NA
"STRT",2021-05-14 11:45:00,NA
"STRT",2021-05-14 12:00:00,NA
"STRT",2021-05-14 12:15:00,NA
"STRT",2021-05-14 12:30:00,NA
"STRT",2021-05-14 12:45:00,NA
"STRT",2021-05-14 13:00:00,NA
"STRT",2021-05-14 13:15:00,NA
"STRT",2021-05-14 13:30:00,NA
"STRT",2021-05-14 13:45:00,NA
"STRT",2021-05-14 14:00:00,NA
"STRT",2021-05-14 14:15:00,NA
"STRT",2021-05-14 14:30:00,NA
"STRT",2021-05-14 14:45:00,NA
"STRT",2021-05-14 15:00:00,NA
"STRT",2021-05-14 15:15:00,NA
"STRT",2021-05-14 15:30:00,NA
"STRT",2021-05-14 15:45:00,NA
"STRT",2021-05-14 16:00:00,NA
"STRT",2021-05-14 16:15:00,NA
"STRT",2021-05-14 16:30:00,NA
"STRT",2021-05-14 16:45:00,NA
"STRT",2021-05-14 17:00:00,NA
"STRT",2021-05-14 17:15:00,NA
"STRT",2021-05-14 17:30:00,NA
"STRT",2021-05-14 17:45:00,NA
"STRT",2021-05-14 18:00:00,NA
"STRT",2021-05-14 18:15:00,NA
"STRT",2021-05-14 18:30:00,NA
"STRT",2021-05-14 18:45:00,NA
"STRT",2021-05-14 19:00:00,NA
"STRT",2021-05-14 19:15:00,NA
"STRT",2021-05-14 19:30:00,NA
"STRT",2021-05-14 19:45:00,NA
"STRT",2021-05-14 20:00:00,NA
"STRT",2021-05-14 20:15:00,NA
"STRT",2021-05-14 20:30:00,NA
"STRT",2021-05-14 20:45:00,NA
"STRT",2021-05-14 21:00:00,NA
"STRT",2021-05-14 21:15:00,NA
"STRT",2021-05-14 21:30:00,NA
"STRT",2021-05-14 21:45:00,NA
"STRT",2021-05-14 22:00:00,NA
"STRT",2021-05-14 22:15:00,NA
"STRT",2021-05-14 22:30:00,NA
"STRT",2021-05-14 22:45:00,NA
"STRT",2021-05-14 23:00:00,NA
"STRT",2021-05-14 23:15:00,NA
"STRT",2021-05-14 23:30:00,NA
"STRT",2021-05-14 23:45:00,NA
"STRT",2021-05-15 00:00:00,NA
"STRT",2021-05-15 00:15:00,NA
"STRT",2021-05-15 00:30:00,NA
"STRT",2021-05-15 00:45:00,NA
"STRT",2021-05-15 01:00:00,NA
"STRT",2021-05-15 01:15:00,NA
"STRT",2021-05-15 01:30:00,NA
"STRT",2021-05-15 01:45:00,NA
"STRT",2021-05-15 02:00:00,NA
"STRT",2021-05-15 02:15:00,NA
"STRT",2021-05-15 02:30:00,NA
"STRT",2021-05-15 02:45:00,NA
"STRT",2021-05-15 03:00:00,NA
"STRT",2021-05-15 03:15:00,NA
"STRT",2021-05-15 03:30:00,NA
"STRT",2021-05-15 03:45:00,NA
"STRT",2021-05-15 04:00:00,NA
"STRT",2021-05-15 04:15:00,NA
"STRT",2021-05-15 04:30:00,NA
"STRT",2021-05-15 04:45:00,NA
"STRT",2021-05-15 05:00:00,NA
"STRT",2021-05-15 05:15:00,NA
"STRT",2021-05-15 05:30:00,NA
"STRT",2021-05-15 05:45:00,NA
"STRT",2021-05-15 06:00:00,NA
"STRT",2021-05-15 06:15:00,NA
"STRT",2021-05-15 06:30:00,NA
"STRT",2021-05-15 06:45:00,NA
"STRT",2021-05-15 07:00:00,NA
"STRT",2021-05-15 07:15:00,NA
"STRT",2021-05-15 07:30:00,NA
"STRT",2021-05-15 07:45:00,NA
"STRT",2021-05-15 08:00:00,NA
"STRT",2021-05-15 08:15:00,NA
"STRT",2021-05-15 08:30:00,NA
"STRT",2021-05-15 08:45:00,NA
"STRT",2021-05-15 09:00:00,NA
"STRT",2021-05-15 09:15:00,NA
"STRT",2021-05-15 09:30:00,NA
"STRT",2021-05-15 09:45:00,NA
"STRT",2021-05-15 10:00:00,NA
"STRT",2021-05-15 10:15:00,NA
"STRT",2021-05-15 10:30:00,NA
"STRT",2021-05-15 10:45:00,NA
"STRT",2021-05-15 11:00:00,NA
"STRT",2021-05-15 11:15:00,NA
"STRT",2021-05-15 11:30:00,NA
"STRT",2021-05-15 11:45:00,NA
"STRT",2021-05-15 12:00:00,NA
"STRT",2021-05-15 12:15:00,NA
"STRT",2021-05-15 12:30:00,NA
"STRT",2021-05-15 12:45:00,NA
"STRT",2021-05-15 13:00:00,NA
"STRT",2021-05-15 13:15:00,NA
"STRT",2021-05-15 13:30:00,NA
"STRT",2021-05-15 13:45:00,NA
"STRT",2021-05-15 14:00:00,NA
"STRT",2021-05-15 14:15:00,NA
"STRT",2021-05-15 14:30:00,NA
"STRT",2021-05-15 14:45:00,NA
"STRT",2021-05-15 15:00:00,NA
"STRT",2021-05-15 15:15:00,NA
"STRT",2021-05-15 15:30:00,NA
"STRT",2021-05-15 15:45:00,NA
"STRT",2021-05-15 16:00:00,NA
"STRT",2021-05-15 16:15:00,NA
"STRT",2021-05-15 16:30:00,NA
"STRT",2021-05-15 16:45:00,NA
"STRT",2021-05-15 17:00:00,NA
"STRT",2021-05-15 17:15:00,NA
"STRT",2021-05-15 17:30:00,NA
"STRT",2021-05-15 17:45:00,NA
"STRT",2021-05-15 18:00:00,NA
"STRT",2021-05-15 18:15:00,NA
"STRT",2021-05-15 18:30:00,NA
"STRT",2021-05-15 18:45:00,NA
"STRT",2021-05-15 19:00:00,NA
"STRT",2021-05-15 19:15:00,NA
"STRT",2021-05-15 19:30:00,NA
"STRT",2021-05-15 19:45:00,NA
"STRT",2021-05-15 20:00:00,NA
"STRT",2021-05-15 20:15:00,NA
"STRT",2021-05-15 20:30:00,NA
"STRT",2021-05-15 20:45:00,NA
"STRT",2021-05-15 21:00:00,NA
"STRT",2021-05-15 21:15:00,NA
"STRT",2021-05-15 21:30:00,NA
"STRT",2021-05-15 21:45:00,NA
"STRT",2021-05-15 22:00:00,NA
"STRT",2021-05-15 22:15:00,NA
"STRT",2021-05-15 22:30:00,NA
"STRT",2021-05-15 22:45:00,NA
"STRT",2021-05-15 23:00:00,NA
"STRT",2021-05-15 23:15:00,NA
"STRT",2021-05-15 23:30:00,NA
"STRT",2021-05-15 23:45:00,NA
"STRT",2021-05-16 00:00:00,NA
"STRT",2021-05-16 00:15:00,NA
"STRT",2021-05-16 00:30:00,NA
"STRT",2021-05-16 00:45:00,NA
"STRT",2021-05-16 01:00:00,NA
"STRT",2021-05-16 01:15:00,NA
"STRT",2021-05-16 01:30:00,NA
"STRT",2021-05-16 01:45:00,NA
"STRT",2021-05-16 02:00:00,NA
"STRT",2021-05-16 02:15:00,NA
"STRT",2021-05-16 02:30:00,NA
"STRT",2021-05-16 02:45:00,NA
"STRT",2021-05-16 03:00:00,NA
"STRT",2021-05-16 03:15:00,NA
"STRT",2021-05-16 03:30:00,NA
"STRT",2021-05-16 03:45:00,NA
"STRT",2021-05-16 04:00:00,NA
"STRT",2021-05-16 04:15:00,NA
"STRT",2021-05-16 04:30:00,NA
"STRT",2021-05-16 04:45:00,NA
"STRT",2021-05-16 05:00:00,NA
"STRT",2021-05-16 05:15:00,NA
"STRT",2021-05-16 05:30:00,NA
"STRT",2021-05-16 05:45:00,NA
"STRT",2021-05-16 06:00:00,NA
"STRT",2021-05-16 06:15:00,NA
"STRT",2021-05-16 06:30:00,NA
"STRT",2021-05-16 06:45:00,NA
"STRT",2021-05-16 07:00:00,NA
"STRT",2021-05-16 07:15:00,NA
"STRT",2021-05-16 07:30:00,NA
"STRT",2021-05-16 07:45:00,NA
"STRT",2021-05-16 08:00:00,NA
"STRT",2021-05-16 08:15:00,NA
"STRT",2021-05-16 08:30:00,NA
"STRT",2021-05-16 08:45:00,NA
"STRT",2021-05-16 09:00:00,NA
"STRT",2021-05-16 09:15:00,NA
"STRT",2021-05-16 09:30:00,NA
"STRT",2021-05-16 09:45:00,NA
"STRT",2021-05-16 10:00:00,NA
"STRT",2021-05-16 10:15:00,NA
"STRT",2021-05-16 10:30:00,NA
"STRT",2021-05-16 10:45:00,NA
"STRT",2021-05-16 11:00:00,NA
"STRT",2021-05-16 11:15:00,NA
"STRT",2021-05-16 11:30:00,NA
"STRT",2021-05-16 11:45:00,NA
"STRT",2021-05-16 12:00:00,NA
"STRT",2021-05-16 12:15:00,NA
"STRT",2021-05-16 12:30:00,NA
"STRT",2021-05-16 12:45:00,NA
"STRT",2021-05-16 13:00:00,NA
"STRT",2021-05-16 13:15:00,NA
"STRT",2021-05-16 13:30:00,NA
"STRT",2021-05-16 13:45:00,NA
"STRT",2021-05-16 14:00:00,NA
"STRT",2021-05-16 14:15:00,NA
"STRT",2021-05-16 14:30:00,NA
"STRT",2021-05-16 14:45:00,NA
"STRT",2021-05-16 15:00:00,NA
"STRT",2021-05-16 15:15:00,NA
"STRT",2021-05-16 15:30:00,NA
"STRT",2021-05-16 15:45:00,NA
"STRT",2021-05-16 16:00:00,NA
"STRT",2021-05-16 16:15:00,NA
"STRT",2021-05-16 16:30:00,NA
"STRT",2021-05-16 16:45:00,NA
"STRT",2021-05-16 17:00:00,NA
"STRT",2021-05-16 17:15:00,NA
"STRT",2021-05-16 17:30:00,NA
"STRT",2021-05-16 17:45:00,NA
"STRT",2021-05-16 18:00:00,NA
"STRT",2021-05-16 18:15:00,NA
"STRT",2021-05-16 18:30:00,NA
"STRT",2021-05-16 18:45:00,NA
"STRT",2021-05-16 19:00:00,NA
"STRT",2021-05-16 19:15:00,NA
"STRT",2021-05-16 19:30:00,NA
